1610612741.0, 0.57, 0.419, 0.944, 10.0, 40.0, 30.0, 7.0, 8.0, 14.0, 19.0, 128.0, 0.0, 1610612738.0, 0.438, 0.455, 0.75, 13.0, 25.0, 20.0, 10.0, 1.0, 9.0, 15.0, 114.0, 1.0, 1
1610612764.0, 0.365, 0.278, 0.806, 12.0, 50.0, 19.0, 6.0, 7.0, 13.0, 22.0, 115.0, 0.0, 1610612738.0, 0.411, 0.077, 0.88, 8.0, 46.0, 23.0, 8.0, 10.0, 11.0, 32.0, 112.0, 1.0, 1
1610612764.0, 0.512, 0.36, 0.724, 11.0, 36.0, 18.0, 8.0, 7.0, 15.0, 20.0, 116.0, 0.0, 1610612738.0, 0.435, 0.345, 0.821, 10.0, 27.0, 18.0, 9.0, 5.0, 13.0, 21.0, 107.0, 1.0, 1
1610612766.0, 0.447, 0.432, 0.643, 14.0, 38.0, 26.0, 4.0, 6.0, 14.0, 25.0, 129.0, 0.0, 1610612738.0, 0.495, 0.38, 0.84, 11.0, 42.0, 33.0, 8.0, 9.0, 12.0, 23.0, 140.0, 1.0, 2
1610612745.0, 0.427, 0.438, 0.792, 5.0, 35.0, 20.0, 7.0, 4.0, 18.0, 20.0, 97.0, 0.0, 1610612738.0, 0.442, 0.319, 0.8, 6.0, 37.0, 22.0, 10.0, 6.0, 11.0, 22.0, 107.0, 1.0, 2
1610612761.0, 0.42, 0.286, 1.0, 21.0, 39.0, 22.0, 16.0, 2.0, 11.0, 13.0, 115.0, 0.0, 1610612738.0, 0.39, 0.324, 0.727, 10.0, 32.0, 19.0, 6.0, 12.0, 25.0, 19.0, 83.0, 1.0, 1
1610612752.0, 0.486, 0.378, 0.704, 7.0, 48.0, 27.0, 9.0, 10.0, 17.0, 22.0, 138.0, 0.0, 1610612738.0, 0.41, 0.368, 0.739, 15.0, 41.0, 34.0, 13.0, 9.0, 18.0, 24.0, 134.0, 1.0, 1
1610612760.0, 0.434, 0.37, 0.909, 14.0, 37.0, 17.0, 4.0, 5.0, 15.0, 21.0, 102.0, 0.0, 1610612739.0, 0.46, 0.257, 0.72, 11.0, 26.0, 28.0, 6.0, 4.0, 7.0, 13.0, 107.0, 1.0, 2
1610612759.0, 0.457, 0.441, 0.769, 10.0, 37.0, 22.0, 6.0, 5.0, 15.0, 24.0, 109.0, 0.0, 1610612739.0, 0.484, 0.4, 0.583, 12.0, 34.0, 24.0, 7.0, 3.0, 9.0, 13.0, 114.0, 1.0, 2
1610612762.0, 0.4, 0.34, 0.636, 4.0, 28.0, 11.0, 7.0, 2.0, 7.0, 16.0, 91.0, 0.0, 1610612739.0, 0.531, 0.367, 0.824, 7.0, 43.0, 28.0, 6.0, 3.0, 13.0, 17.0, 111.0, 1.0, 2
